frequency,pdr
11,-66.6
12,-64.3
13,-64.0
14,-61.0
15,-60.8
16,-58.0
17,-55.0
18,-52.0
19,-55.0
20,-54.4
21,-53.0
22,-60.4
23,-60.4
24,-58.0
25,-53.6
26,-55.0
