frequency,pdr
11,-79.0
12,-79.0
13,-76.2
14,-75.0
15,-74.0
16,-75.9
17,-77.9
18,-79.6
19,-82.6
20,-82.9
21,-84.9
22,-86.7777777778
23,-86.1111111111
24,-91.0
25,-89.0
26,-85.9
