frequency,pdr
11,-67.1
12,-60.8888888889
13,-65.5555555556
14,-65.0
15,-63.4
16,-63.3
17,-65.9
18,-55.0
19,-69.6
20,-61.8
21,-63.5
22,-63.2
23,-65.6
24,-72.7
25,-67.3
26,-69.8
