frequency,pdr
11,-89.625
12,-89.8571428571
13,-91.0
14,-88.0
15,-86.2
16,-87.7
17,-91.0
20,-90.0
21,-88.1
23,-90.4
24,-91.0
25,-89.0
26,-87.6
