frequency,pdr
11,-55.0
12,-69.9
13,-58.0
14,-65.9
15,-56.8888888889
16,-54.0
17,-49.0
18,-51.6
19,-56.4
20,-61.0
21,-66.2
22,-63.4
23,-55.6
24,-64.6
25,-55.0
26,-65.0
