frequency,pdr
11,-80.0
12,-80.7
13,-83.0
14,-85.2
15,-88.1
16,-88.2
17,-85.2
18,-84.9
19,-84.4
20,-82.0
21,-79.0
22,-78.4
23,-79.0
24,-79.0
25,-79.0
26,-79.0
