frequency,pdr
11,-82.7
12,-89.8333333333
13,-91.0
14,-85.1
15,-83.0
16,-84.3
17,-85.0
18,-82.1
19,-79.9
20,-79.0
21,-79.0
22,-78.2222222222
23,-78.7777777778
24,-79.0
25,-79.0
26,-79.0
