frequency,avg_rssi
11,-61.1685393258
12,-59.5640394089
13,-61.2257383966
14,-62.9709618875
15,-63.2870813397
16,-61.0848806366
17,-62.9079365079
18,-63.2746710526
19,-62.519047619
20,-62.6365079365
21,-63.0398089172
22,-64.1565495208
23,-63.8761904762
24,-64.3714285714
25,-64.8047619048
26,-64.9761904762
