frequency,avg_rssi
11,-57.849117175
12,-57.9650793651
13,-57.2526501767
14,-57.2571428571
15,-57.3540669856
16,-57.8930921053
17,-58.3933333333
18,-60.1393442623
19,-60.2813990461
20,-59.4528
21,-58.4880382775
22,-58.1920634921
23,-57.9778129952
24,-58.7920634921
25,-58.773015873
26,-59.9444444444
