frequency,avg_rssi
11,-54.8858695652
12,-55.6432532348
13,-55.0094161959
14,-55.6160130719
15,-56.126984127
16,-56.2154882155
17,-56.7282051282
18,-55.8741935484
19,-56.3444444444
20,-56.480952381
21,-56.7703349282
22,-57.2807017544
23,-57.1047619048
24,-57.7126984127
25,-57.9666666667
26,-57.5
