frequency,avg_rssi
11,-55.5459272097
12,-55.2491467577
13,-55.3259385666
14,-55.6524590164
15,-55.8063492063
16,-55.7582781457
17,-55.7254901961
18,-54.2356979405
19,-56.9446308725
20,-57.8698412698
21,-57.4063492063
22,-57.3507936508
23,-58.3698412698
24,-58.3571428571
25,-58.2936507937
26,-58.5619047619
