frequency,avg_rssi
11,-56.2523809524
12,-56.2859450727
13,-56.2121710526
14,-56.8109854604
15,-57.4016
16,-56.9296740995
17,-58.0507936508
18,-57.9669421488
19,-58.4919354839
20,-58.2222222222
21,-58.2158730159
22,-58.3783783784
23,-57.9557661927
24,-58.1063492063
25,-58.4492063492
26,-59.2599049128
