frequency,avg_rssi
11,-59.7587301587
12,-58.4195402299
13,-58.6666666667
14,-57.9808795411
15,-59.0839936609
16,-59.9445324881
17,-60.0714285714
18,-60.4041204437
19,-60.2908496732
20,-60.9984126984
21,-61.8176
22,-62.1968253968
23,-61.987281399
24,-62.3603174603
25,-62.7968253968
26,-62.8174603175
