frequency,avg_rssi
11,-55.1158730159
12,-54.4706994329
13,-55.5110701107
14,-55.4194078947
15,-56.4984126984
16,-56.2325203252
17,-56.3508474576
18,-56.800955414
19,-56.9069373942
20,-57.5732689211
21,-59.0256410256
22,-57.3841269841
23,-57.2682539683
24,-57.6111111111
25,-57.6873015873
26,-58.2428571429
