frequency,avg_rssi
11,-60.4253075571
12,-60.5902255639
13,-59.0521091811
14,-61.9696969697
15,-62.1634920635
16,-62.0085034014
17,-62.2235294118
18,-60.6577777778
19,-62.1647254576
20,-61.9968
21,-62.253968254
22,-62.7637540453
23,-63.0269413629
24,-62.8253968254
25,-62.6444444444
26,-62.4227129338
