frequency,avg_rssi
11,-58.5609284333
12,-58.7458563536
13,-59.2682512733
14,-58.7561374795
15,-58.3990384615
16,-58.8675496689
17,-59.4444444444
18,-59.2479201331
19,-58.7571428571
20,-59.2066115702
21,-58.8616852146
22,-59.7619047619
23,-59.4555555556
24,-58.9380952381
25,-59.0904761905
26,-59.5682539683
