frequency,avg_rssi
11,-56.704587156
12,-57.9438202247
13,-58.2414965986
14,-58.2466442953
15,-57.9886731392
16,-56.9639794168
17,-56.3500931099
18,-57.3317460317
19,-55.6647940075
20,-57.3184713376
21,-57.3397129187
22,-57.0190174326
23,-57.5476190476
24,-57.6450079239
25,-57.8858954041
26,-59.080952381
