frequency,avg_rssi
11,-57.0555555556
12,-57.8055555556
13,-57.8860103627
14,-56.303030303
15,-57.3949044586
16,-57.9508716323
17,-58.0263157895
18,-58.8063492063
19,-58.838028169
20,-58.9154704944
21,-58.1510333863
22,-58.280952381
23,-59.1396825397
24,-58.7412698413
25,-58.9603174603
26,-60.0839936609
