frequency,avg_rssi
11,-60.5873015873
12,-58.51565762
13,-59.3333333333
14,-59.2165820643
15,-59.7217806041
16,-60.5183413078
17,-60.1003289474
18,-60.0428571429
19,-60.6748768473
20,-61.6698412698
21,-61.2900641026
22,-61.3044871795
23,-61.4610492846
24,-60.7860538827
25,-60.9508716323
26,-61.646031746
