frequency,avg_rssi
11,-59.9649890591
12,-60.3841463415
13,-60.8292220114
14,-61.2962962963
15,-62.2511923688
16,-61.7406749556
17,-62.4983766234
18,-64.087628866
19,-63.1061452514
20,-64.2575516693
21,-64.233974359
22,-64.4161392405
23,-65.2873015873
24,-65.1331220285
25,-64.7587301587
26,-64.5619047619
