frequency,avg_rssi
11,-56.8936507937
12,-56.4391025641
13,-56.346215781
14,-56.9570247934
15,-57.9887820513
16,-57.8006700168
17,-55.3709677419
18,-58.1436077058
19,-58.3190789474
20,-58.9537480064
21,-59.1194267516
22,-58.5261489699
23,-58.8380952381
24,-59.5333333333
25,-59.9098101266
26,-60.7515432099
