frequency,avg_rssi
11,-55.6902086677
12,-55.9253968254
13,-55.6742160279
14,-56.2615131579
15,-56.4593301435
16,-56.3918032787
17,-55.8547854785
18,-56.5993431856
19,-56.9093851133
20,-56.9412698413
21,-56.8051118211
22,-56.1349206349
23,-55.9126984127
24,-56.7301587302
25,-56.9746031746
26,-57.5429936306
