frequency,avg_rssi
11,-54.763705104
12,-55.4601910828
13,-55.5502555366
14,-55.7272727273
15,-55.7812995246
16,-55.4201954397
17,-55.8917089679
18,-56.2495840266
19,-55.5016286645
20,-54.6619047619
21,-55.0301587302
22,-55.5142857143
23,-56.2519809826
24,-57.1362916006
25,-56.7888888889
26,-57.7619047619
